COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1,2,3,4,5,6,7,8,9,10,11,12
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020210,1433712.69,1673253.719,1409961.457,1876866.85,2013488.812,2779872.589,2777946.91,3719142.93,1803198.084,2344823.809,1404321.03,1933041.949
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020211,1265868.479,1293531.602,1612837.085,1685919.036,2038375.971,2783359.963,3305987.436,3178694.519,2260825.773,1874383.467,1611299.46,1601827.009
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020212,823447.8399,812384.1345,797220.6501,831119.3325,1199785.419,1351496.505,1513877.9,1666559.33,1079876.598,989047.209,788715.7082,855513.1011
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020213,4434561.604,4581482.631,4480903.866,5349103.291,6433021.914,7991838.298,9090763.004,10321548.18,6243455.405,6740821.707,4507806.716,5086676.605
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020214,1436883.405,1526724.946,1358725.162,1578549.686,2034957.628,2515913.618,2644591.48,3065321.535,1908528.572,1917224.742,1391727.916,1605057.144
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020215,1429686.548,1496593.49,1430984.395,1489343.703,1932900.324,2378380.789,2519012.163,2771198.914,1916056.483,1696750.347,1409869.996,1521587.158
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020216,716329.5108,734298.158,705874.0713,709815.5197,954385.1288,1147100.482,1216895.25,1300207.126,935117.5164,805218.9217,700616.2841,764286.1392
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020217,2270493.213,2195506.503,2686729.099,2447071.171,3258747.98,4261361.764,5231838.328,4271919.922,4001605.024,2770024.299,2756701.374,2366893.623
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020218,1110739.945,1172063.354,1142654.761,1196835.664,1642141.397,2040934.844,2167181.934,2397285.205,1631555.942,1427747.282,1162194.168,1229353.995
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020219,122379.5357,109425.603,118498.3922,120780.4818,189786.0023,229248.1668,274050.0861,302517.9025,208152.5792,167896.8545,135480.8437,130612.1187
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020220,4041984.678,4141467.507,4100912.286,4661237.598,6039027.801,7539885.21,8358657.206,9202470.554,5919176.217,5708220.699,4044739.118,4342770.282
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020221,1415820.584,1477458.153,1417297.939,1518533.181,2051414.635,2553293.664,2691162.39,3010610.748,1966733.55,1774951.234,1411903.04,1548614.552
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020222,904714.6353,933636.3329,945651.2851,961088.2977,1400650.611,1729467.409,1747017.018,1771194.63,1336234.472,1135797.923,964576.326,976974.0377
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020223,1195041.084,1213806.958,1215103.666,1320215.063,1706079.308,2159116.319,2555888.427,2679198.769,1600969.286,1544950.208,1193182.936,1340566.409
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020224,1496312.42,1448517.751,1768966.134,1533588.12,1994596.482,2915503.14,3431358.514,2551420.975,2822607.355,1614398.331,1830673.018,1568982.956
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020225,1229746.044,1357837.185,1577328.285,1394491.872,1602627.018,2878727.186,3258026.439,2409933.765,2473571.762,1420405.295,1494144.138,1454694.916
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020226,1495344.258,1436217.037,1788944.042,1625172.551,2068702.877,3268723.295,3888450.098,2816709.117,2940346.568,1778557.904,1902555.92,1601412.821
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020227,909384.5617,971520.8761,1082089.213,989399.3544,1257737.009,1809005.003,2050840.372,1692063.037,1508068.916,1121761.949,1069248.41,1033300.725
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020228,996003.4375,1082005.062,1127611.154,1128242.106,1593196.419,2006582.956,2132020.749,2204193.171,1676936.937,1288642.377,1180993.73,1217077.577
10002,©yÄõ¿¤,1000202,Ã¹ªFÂí,A100020229,834892.5798,842787.0879,1033751.189,841747.5315,1185061.518,1782181.183,2356303.143,1536895.13,1703821.183,876488.6069,1097433.453,902567.594
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020301,0,0,0,0,0,0,0,0,0,0,0,0
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020302,656692.4527,651354.7656,656810.204,670413.2152,1077778.115,1181051.926,1361386.188,1454257.577,889278.5976,798589.7372,651456.1285,699694.4159
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020303,22451.8849,39930.85751,22102.57331,38146.33769,29797.6264,69038.37049,39162.10596,67381.29761,30817.69873,48513.5823,27219.16273,46685.79792
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020304,802710.781,889391.8666,893381.6518,1008609.296,1237992.496,1581931.839,1845151.716,1853766.7,1138646.266,1088749.003,821293.9871,983002.35
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020305,6279.33834,6733.618236,7971.264281,10096.71455,12217.85265,19209.63723,27039.57845,21238.5335,13656.73911,10933.07096,6750.11544,7136.846252
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020306,398040.253,489259.3282,645177.7818,704237.6127,777936.9894,1105050.348,1552729.642,1289759.692,831799.3128,776947.6685,606837.1827,715380.0528
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020307,662810.853,714894.8704,903891.5405,999328.4593,1128647.684,1526275.808,2077776.768,1779900.676,1237277.153,1140470.765,858396.0743,984728.6168
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020308,0,0,0,0,0,0,0,0,0,0,0,0
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020309,333932.1581,443004.0131,563940.5268,611187.0224,657472.9936,1026073.598,1369062.15,1085095.29,777555.0178,676887.12,537007.7024,639182.9644
10002,©yÄõ¿¤,1000203,Ä¬¿DÂí,A100020310,511948.6223,552731.3181,660712.6053,731763.8752,787514.4933,1103988.295,1484191.641,1330546.319,1047729.877,924768.3841,682024.5887,791532.7636
